video_path,clase,num_vineta,start_frame,end_frame,kp_path,split
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,7935,7965,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,7950,7980,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,7965,7995,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,7980,8010,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,7995,8025,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8010,8040,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8025,8055,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8040,8070,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8055,8085,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8070,8100,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8085,8115,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8100,8130,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8115,8145,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8130,8160,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8145,8175,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8160,8190,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8175,8205,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8190,8220,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8205,8235,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8220,8250,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8235,8265,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8250,8280,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8265,8295,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8280,8310,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8295,8325,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8310,8340,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8325,8355,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8340,8370,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8355,8385,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8370,8400,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8385,8415,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8400,8430,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8415,8445,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8430,8460,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8445,8475,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8460,8490,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8475,8505,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8490,8520,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8505,8535,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8520,8550,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8535,8565,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8550,8580,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8565,8595,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8580,8610,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8595,8625,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8610,8640,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8625,8655,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8640,8670,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8655,8685,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8670,8700,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8685,8715,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8700,8730,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8715,8745,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8730,8760,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8745,8775,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8760,8790,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8775,8805,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8790,8820,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8805,8835,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8820,8850,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8835,8865,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8850,8880,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8865,8895,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8880,8910,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8895,8925,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8910,8940,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8925,8955,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8940,8970,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8955,8985,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8970,9000,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,8985,9015,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9000,9030,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9015,9045,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9030,9060,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9045,9075,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9060,9090,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9075,9105,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9090,9120,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9105,9135,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9120,9150,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9135,9165,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9150,9180,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9165,9195,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9180,9210,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9195,9225,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9210,9240,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9225,9255,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9240,9270,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9255,9285,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9270,9300,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9285,9315,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9300,9330,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9315,9345,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9330,9360,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9345,9375,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9360,9390,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9375,9405,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9390,9420,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9405,9435,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9420,9450,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9435,9465,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9450,9480,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9465,9495,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9480,9510,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9495,9525,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9510,9540,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9525,9555,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9540,9570,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9555,9585,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9570,9600,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9585,9615,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9600,9630,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9615,9645,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9630,9660,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9645,9675,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9660,9690,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9675,9705,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9690,9720,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9705,9735,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9720,9750,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9735,9765,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9750,9780,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9765,9795,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9780,9810,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9795,9825,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9810,9840,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9825,9855,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9840,9870,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9855,9885,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9870,9900,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9885,9915,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9900,9930,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9915,9945,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9930,9960,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9945,9975,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9960,9990,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9975,10005,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,9990,10020,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10005,10035,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10020,10050,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10035,10065,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10050,10080,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10065,10095,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10080,10110,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10095,10125,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10110,10140,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10125,10155,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10140,10170,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10155,10185,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10170,10200,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10185,10215,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10200,10230,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10215,10245,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10230,10260,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10245,10275,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10260,10290,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10275,10305,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10290,10320,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10305,10335,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10320,10350,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10335,10365,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10350,10380,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10365,10395,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10380,10410,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10395,10425,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10410,10440,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10425,10455,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10440,10470,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10455,10485,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10470,10500,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10485,10515,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10500,10530,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10515,10545,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10530,10560,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10545,10575,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10560,10590,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10575,10605,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10590,10620,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10605,10635,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10620,10650,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10635,10665,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10650,10680,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10665,10695,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10680,10710,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10695,10725,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10710,10740,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10725,10755,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10740,10770,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10755,10785,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10770,10800,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10785,10815,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10800,10830,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10815,10845,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10830,10860,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10845,10875,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10860,10890,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10875,10905,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10890,10920,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10905,10935,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10920,10950,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10935,10965,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10950,10980,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10965,10995,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10980,11010,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,10995,11025,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11010,11040,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11025,11055,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11040,11070,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11055,11085,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11070,11100,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11085,11115,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11100,11130,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11115,11145,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11130,11160,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11145,11175,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11160,11190,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11175,11205,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11190,11220,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11205,11235,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11220,11250,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11235,11265,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11250,11280,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11265,11295,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11280,11310,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11295,11325,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11310,11340,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11325,11355,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11340,11370,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11355,11385,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11370,11400,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11385,11415,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11400,11430,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11415,11445,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11430,11460,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11445,11475,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11460,11490,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11475,11505,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11490,11520,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11505,11535,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11520,11550,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11535,11565,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11550,11580,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11565,11595,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11580,11610,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11595,11625,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11610,11640,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11625,11655,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11640,11670,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11655,11685,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11670,11700,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11685,11715,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11700,11730,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11715,11745,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11730,11760,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11745,11775,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11760,11790,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11775,11805,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11790,11820,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11805,11835,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11820,11850,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11835,11865,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11850,11880,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11865,11895,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11880,11910,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11895,11925,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11910,11940,,train
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11925,11955,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11940,11970,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11955,11985,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11970,12000,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,11985,12015,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12000,12030,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12015,12045,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12030,12060,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12045,12075,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12060,12090,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12075,12105,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12090,12120,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12105,12135,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12120,12150,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12135,12165,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12150,12180,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12165,12195,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12180,12210,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12195,12225,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12210,12240,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12225,12255,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12240,12270,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12255,12285,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12270,12300,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12285,12315,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12300,12330,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12315,12345,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12330,12360,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12345,12375,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12360,12390,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12375,12405,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12390,12420,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12405,12435,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12420,12450,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12435,12465,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12450,12480,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12465,12495,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12480,12510,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12495,12525,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12510,12540,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12525,12555,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12540,12570,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12555,12585,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12570,12600,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12585,12615,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12600,12630,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12615,12645,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12630,12660,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12645,12675,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12660,12690,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12675,12705,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12690,12720,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12705,12735,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12720,12750,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12735,12765,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12750,12780,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12765,12795,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12780,12810,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12795,12825,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12810,12840,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12825,12855,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12840,12870,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12855,12885,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12870,12900,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12885,12915,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12900,12930,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12915,12945,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12930,12960,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12945,12975,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12960,12990,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12975,13005,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,12990,13020,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13005,13035,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13020,13050,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13035,13065,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13050,13080,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13065,13095,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13080,13110,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13095,13125,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13110,13140,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13125,13155,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13140,13170,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13155,13185,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13170,13200,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13185,13215,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13200,13230,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13215,13245,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13230,13260,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13245,13275,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13260,13290,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13275,13305,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13290,13320,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13305,13335,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13320,13350,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13335,13365,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13350,13380,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13365,13395,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13380,13410,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13395,13425,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13410,13440,,val
data/videos/original/Historias vinetas (3).mp4,vineta_003,3,13425,13455,,val
